,Time_12:00,Time_12:30,Time_13:00,Time_13:30,Time_14:00,Time_14:05,Time_14:15,Time_15:00,Time_15:30,Time_15:45,Time_16:00,Time_16:15,Time_16:30,Time_17:30,Time_17:45,Time_18:00,Time_19:00,Time_19:15,Time_19:30,Time_19:45,Time_20:00,Time_20:15,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wolves,Referee_A Madley,Referee_A Marriner,Referee_A Moss,Referee_A Taylor,Referee_C Kavanagh,Referee_C Pawson,Referee_D Bond,Referee_D Coote,Referee_D England,Referee_G Scott,Referee_J Brooks,Referee_J Gillett,Referee_J Gillett ,Referee_J Moss,Referee_J Smith,Referee_K Friend,Referee_L Mason,Referee_L Smith,Referee_M Atkinson,Referee_M Dean,Referee_M Donohue,Referee_M Oliver,Referee_M Salisbury,Referee_O Langford,Referee_P Bankes,Referee_P Tierney,Referee_R Jones,Referee_R Madley,Referee_R Welch,Referee_S Allison,Referee_S Attwell,Referee_S Barrott,Referee_S Hooper,Referee_S Scott,Referee_S Singh,Referee_T Bramall,Referee_T Harrington,Referee_T Robinson,B365H,B365D,B365A,WHH,WHD,WHA,VCH,VCD,VCA,PSH,PSD,PSA,FTR
845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4702120439698595,-0.5214875929339704,-0.1527109842995956,-0.46661752217383673,-0.4653904627661611,-0.19365282347798596,-0.4585606303712306,-0.612451210175063,-0.18174173883542058,-0.45750226489481366,-0.4771324153002948,-0.1734904898586388,D
846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.327633285274287,0.40580101801813484,-0.7898730690842403,2.233968242943728,0.41393518672195145,-0.7417055926944328,2.1176510155712305,0.2162169752140202,-0.7259258452223578,2.021482026212908,0.35262216819246983,-0.7308157935433427,A
847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.16036801577257379,-0.6698537706863074,-0.458548784996225,-0.17647194410335448,-0.5453291581741714,-0.46311210167607225,-0.18177756097245373,-0.612451210175063,-0.4581872648799847,-0.17619908292514308,-0.5915813233682621,-0.43667188326530454,A
848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.308353223269785,-0.5214875929339704,-0.38208933482206764,-0.2746750628349024,-0.5453291581741714,-0.3991726119341535,-0.3095235930026585,-0.5371177387760554,-0.39941538139019545,-0.32564139834653066,-0.5415099260885264,-0.33936111595527685,H
849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06160979547324279,-0.4473045040578019,-0.5859812019531538,0.002079180863096059,-0.4653904627661611,-0.5476035702636078,-0.011449518265514188,-0.3864507959780402,-0.5517869311785378,0.039173665770385814,-0.40560184775781505,-0.5472523006630633,A
850,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26210784592690645,-0.5214875929339704,-0.4152217632308691,-0.2434286159657734,-0.6252678535821817,-0.4060232715493591,-0.24565057698755605,-0.4617842673770478,-0.40376885424129094,-0.23773415398100856,-0.5772752098597661,-0.40128614969802173,A
851,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1696170912411495,-0.6698537706863074,-0.4458055433005321,-0.17647194410335448,-0.7052065489901916,-0.43342591001018144,-0.18177756097245373,-0.7631181529730778,-0.4320664277734117,-0.14543154739721043,-0.7060302314362298,-0.4256138415255287,H
852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8078032985728721,1.704005073351082,2.166559004316511,-0.792473325237609,1.5330769224340952,1.9072161251850603,-0.7779257104467423,1.7982198745931781,1.7990884084130307,-0.7959451557020735,1.8762232568472874,1.4940622044995624,D
853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.844799600447175,2.8167514064936086,3.6957480077996583,-0.8281835502308992,2.732157353554249,3.2773480482261776,-0.8077331179204568,2.928221945578291,2.8874566211869053,-0.8398987778848346,3.321140721205377,3.842790270027958,A
854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.558860171988679,0.5912587402085558,-0.8000676624407944,2.6803460553598546,0.5338432298339671,-0.7531233587197754,2.3305610689549052,0.36688391801203474,-0.7346327909245487,2.7335307055736364,0.4742241330146853,-0.7440854436310738,A
855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10785517281612128,-0.6698537706863074,-0.5604947185617682,0.04671696210470874,-0.6252678535821817,-0.5361858042382652,-0.011449518265514188,-0.612451210175063,-0.5300195669230604,0.06994120129831864,-0.641652720647998,-0.5251362171835114,A
856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.04475457241537765,-0.4473045040578019,-0.5426541801877981,-0.05594993475100033,-0.4653904627661611,-0.5247680382129225,-0.05403152894224912,-0.5371177387760554,-0.5300195669230604,-0.009175318630651255,-0.4556732450375507,-0.5273478255314668,A
857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20034592750187807,-0.5214875929339704,-0.6114676853445397,0.1806303058295466,-0.5453291581741714,-0.5818568683396358,0.15887852444142536,-0.4617842673770478,-0.5844379775617542,0.22817424115625826,-0.4270610180205588,-0.5870612509262564,A
858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771263365553927,-0.5214875929339704,-0.5222649934746895,-0.08719638162012931,-0.5453291581741714,-0.5019325061622373,-0.11790454495735143,-0.5371177387760554,-0.4973685205398441,-0.08829183855962115,-0.5128976990715345,-0.4919620919641839,A
859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35459860061266324,-0.7440368595624756,-0.2546569178651387,-0.355023069069805,-0.7052065489901916,-0.2849949516807271,-0.3521056036793933,-0.7631181529730778,-0.290578560112808,-0.3476182094379111,-0.641652720647998,-0.28628251560435264,H
860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4702120439698595,-0.4473045040578019,-0.19094070938667426,-0.4442986315530304,-0.4653904627661611,-0.23932388757935646,-0.43726962503286315,-0.31111732457903263,-0.2252764673463755,-0.44871154045826145,-0.41990796126631097,-0.2155110484697871,H
861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8246585216307373,-0.1505721485531283,-0.7134136189100828,0.7162836807288981,-0.14563568113412012,-0.6731989965423769,0.7550266739157139,-0.009783438983002919,-0.6606237524559253,0.781989880659047,-0.09802040732515219,-0.6688907598005978,A
862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.632070864669934,-0.1505721485531283,0.3187889584410415,-0.6183859783953196,-0.30551307195014044,0.2630578175357198,-0.6075976677398027,-0.31111732457903263,0.220954499890913,-0.6289213914075816,-0.1767040316218801,0.28652404651603736,A
863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7939296853700086,1.33308962897024,1.911694170402653,-0.7790819908651252,1.3731995316180745,1.6788608046782076,-0.7694093083113953,1.2332188391006216,1.7990884084130307,-0.7871544312655213,1.275366489490458,1.927537440698777,D
864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23898515725546712,-0.7440368595624756,-0.38208933482206764,-0.2434286159657734,-0.785145244398202,-0.3763370798834682,-0.26694158232592363,-0.8384516243720854,-0.3558806528792404,-0.22015270510790413,-0.8061730259957014,-0.3526307660430079,H
865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6459444778727975,-0.22475523742929682,0.3825051669195059,-0.6228497565194809,-0.22557437654213044,0.2630578175357198,-0.6203722709428232,-0.23578385318002537,0.220954499890913,-0.6289213914075816,-0.1337856910963919,0.28210082982012713,D
866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7430597702928423,0.40580101801813484,1.0196672517041505,-0.7210528752510288,0.41393518672195145,0.8796171829042226,-0.7097944933639665,0.4798841251105463,0.7107201956391566,-0.7256193602096559,0.48853024652318155,0.8770234754200691,H
867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06160979547324279,-0.7069453151243915,-0.5426541801877981,0.002079180863096059,-0.6652372012861867,-0.5202009318027855,-0.011449518265514188,-0.6877846815740702,-0.5126056755186784,0.039173665770385814,-0.684571061173486,-0.5096549587478253,D
868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771263365553927,-0.5214875929339704,-0.5222649934746895,-0.1318341628617418,-0.4653904627661611,-0.5019325061622373,-0.1391955502957188,-0.4617842673770478,-0.5082522026675829,-0.09708256299617336,-0.49143852880879074,-0.4919620919641839,D
869,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8246585216307373,-0.1505721485531283,-0.7134136189100828,0.7162836807288981,-0.14563568113412012,-0.6731989965423769,0.55489122373506,-0.08511691038201018,-0.6606237524559253,0.7380362584762862,-0.10517346407940001,-0.6666791514526427,H
870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8246585216307373,-0.33602987074354934,-0.70067037721439,0.7162836807288981,-0.38545176735815073,-0.6549305709018286,0.8401906952691838,-0.31111732457903263,-0.6497400703281866,0.8171527784052558,-0.38414267749507125,-0.6556211097128668,A
871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23898515725546712,-0.6698537706863074,-0.40757581821345346,-0.26574750658657986,-0.7052065489901916,-0.3763370798834682,-0.27545798446127057,-0.6877846815740702,-0.37764801713471796,-0.255315602854113,-0.6917241179277338,-0.3592655910868734,H
872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.123371713898271,-0.7440368595624756,-0.458548784996225,-0.1318341628617418,-0.785145244398202,-0.44484367603552405,-0.1391955502957188,-0.7405181115533758,-0.4581872648799847,-0.11905937408755381,-0.7203363449447256,-0.43667188326530454,D
873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16036801577257379,-0.5956706818101389,-0.458548784996225,-0.17647194410335448,-0.6252678535821817,-0.44484367603552405,-0.18177756097245373,-0.6501179458745666,-0.4581872648799847,-0.17180372070686706,-0.6273466071395022,-0.4322486665693942,D
874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29283668218763503,-0.5214875929339704,-0.6242109270402326,0.26990586831277197,-0.5453291581741714,-0.5932746343649785,0.24404254579489523,-0.612451210175063,-0.5844379775617542,0.2853139499938475,-0.5415099260885264,-0.5848496425783012,H
875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63395262513111,0.40580101801813484,-0.7771298273885473,1.3412126181114754,0.1981007091203241,-0.7188700606437475,1.4789208554202071,0.2162169752140202,-0.715042163094619,1.4017359534359775,0.2810916006499904,-0.7153345351076564,H
876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01536441813036429,-0.7069453151243915,-0.5350082351703824,0.002079180863096059,-0.785145244398202,-0.5019325061622373,-0.011449518265514188,-0.6877846815740702,-0.5126056755186784,0.05235975242521423,-0.7274894016989738,-0.5030201337039597,H
877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7014389306842518,0.40580101801813484,0.5099375838764348,-0.6808788721335773,0.25405779590593147,0.42290654189051685,-0.6757288848225786,0.2915504466130275,0.3842097318069942,-0.6992471868999993,0.5028363600316772,0.459029497656541,H
878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.844799600447175,2.8167514064936086,3.6957480077996583,-0.8147922158584153,2.332463876514198,2.820637407212472,-0.7907003136497628,2.1748872315882157,2.2344356935225806,-0.8223173290117302,2.441314740432877,2.714870012570819,H
879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5858254873270556,-0.0022059708007913497,0.00020791604871914416,-0.5782119752778683,-0.14563568113412012,-0.010968567072503689,-0.5650156570630679,-0.273450588879529,-0.029370189047078197,-0.5673863203517162,-0.10517346407940001,-0.03415916393746275,H
880,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7060634684185396,0.40580101801813484,0.6373700008333638,-0.6942702065060612,0.41393518672195145,0.42290654189051685,-0.6714706837549052,0.4798841251105463,0.4930465530843816,-0.6948518246817231,0.4670710762604375,0.44354823922085473,H
881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35459860061266324,-0.5956706818101389,-0.30562988464791035,-0.355023069069805,-0.6252678535821817,-0.30783048373141236,-0.3521056036793933,-0.6501179458745666,-0.3232296064960242,-0.3344321227830829,-0.641652720647998,-0.29734055734412856,A
